Datetime,P_exp,P
2023-10-09 15:59:00,1191.85,1154.68
2023-10-09 16:02:32,693.84,443.18
2023-10-09 16:05:10,1319.06,853.4
2023-10-09 16:11:35,742.6,634.83
2023-10-09 16:11:37,631.33,378.97
2023-10-09 16:12:04,1966.29,1512.56
2023-10-09 16:12:33,973.66,773.26
2023-10-09 16:20:23,1057.21,844.2
2023-10-09 16:24:18,1636.67,992.95
2023-10-09 16:25:40,800.46,713.67
2023-10-09 16:26:44,1774.03,1443.52
2023-10-09 16:28:42,1138.18,688.87
2023-10-09 16:31:39,1994.03,1451.02
2023-10-09 16:34:59,1399.67,1234.53
2023-10-09 16:36:43,682.52,595.57
2023-10-09 16:37:34,648.79,263.28
2023-10-09 16:43:11,797.91,573.05
2023-10-09 16:52:39,947.76,832.46
2023-10-09 16:55:45,1074.15,1032.01
2023-10-09 16:56:40,1153.74,518.99
2023-10-09 16:57:25,1216.14,645.87
2023-10-09 16:58:20,1042.77,835.1
2023-10-09 16:59:10,499.36,493.27
2023-10-09 17:06:31,1538.32,1117.81
2023-10-09 17:09:37,563.9,226.22
2023-10-09 17:10:49,1203.75,1166.71
2023-10-09 17:11:34,1791.99,1310.17
2023-10-09 17:12:09,742.12,817.27
2023-10-09 17:12:49,1516.75,945.41
2023-10-09 17:24:30,556.79,725.27
2023-10-09 17:29:59,1669.37,1163.8
2023-10-09 17:35:57,507.45,283.54
2023-10-09 17:39:01,439.95,132.62
2023-10-09 17:43:04,1708.32,1214.82
2023-10-09 17:45:48,568.93,449.86
2023-10-09 17:47:59,970.92,384.14
2023-10-09 17:54:04,1389.07,1133.58
2023-10-09 17:54:31,1434.32,971.11
2023-10-09 17:55:16,1651.72,822.84
2023-10-09 18:04:24,1429.69,1136.1
2023-10-09 18:07:09,1851.42,1166.47
2023-10-09 18:12:41,752.85,464.22
2023-10-09 18:15:50,1013.13,459.5
2023-10-09 18:17:40,884.46,592.81
2023-10-09 18:18:35,1555.7,1194.83
2023-10-09 18:21:34,1017.6,859.37
2023-10-09 18:23:21,1034.57,702.54
2023-10-09 18:23:30,635.01,226.96
2023-10-09 18:30:04,711.06,748.58
2023-10-09 18:33:15,1890.01,1228.95
2023-10-09 18:34:04,1744.07,1340.65
2023-10-09 18:34:58,1554.79,1311.58
2023-10-09 18:35:44,509.22,325.78
2023-10-09 18:36:28,1321.89,946.44
2023-10-09 18:37:48,1687.84,1203.81
2023-10-09 18:44:03,1889.56,1331.21
2023-10-09 18:44:09,1806.3,1034.31
2023-10-09 18:46:58,914.1,753.76
2023-10-09 18:48:54,1781.85,1459.96
2023-10-09 18:50:00,1123.77,704.04
2023-10-09 18:50:04,1507.25,794.34
2023-10-09 18:51:40,947.48,883.12
2023-10-09 18:52:13,1600.92,1077.78
2023-10-09 18:59:37,1463.85,1278.92
2023-10-09 19:02:39,429.63,169.03
2023-10-09 19:03:25,1586.41,1341.11
2023-10-09 19:07:13,1526.72,974.54
2023-10-09 19:10:24,858.19,560.77
2023-10-09 19:11:33,547.8,418.6
2023-10-09 19:16:00,1119.67,813.69
2023-10-09 19:16:50,1515.29,1119.05
2023-10-09 19:18:57,1954.57,1483.63
2023-10-09 19:19:25,724.29,545.8
2023-10-09 19:26:29,1765.16,1452.83
2023-10-09 19:29:48,1231.86,1252.99
2023-10-09 19:30:04,1258.65,1026.86
2023-10-09 19:30:25,1939.06,1425.82
2023-10-09 19:31:33,1476.65,844.39
2023-10-09 19:34:51,1851.73,1304.73
2023-10-09 19:36:55,599.56,230.84
2023-10-09 19:39:26,1419.02,1291.39
2023-10-09 19:40:03,548.56,267.1
2023-10-09 19:41:10,1864.56,1430.5
2023-10-09 19:49:18,1787.54,1463.15
2023-10-09 19:49:40,1452.55,1055.36
2023-10-09 19:54:14,1140.37,583.55
2023-10-09 19:58:29,1560.78,971.71
2023-10-09 20:01:22,788.44,896.1
2023-10-09 20:01:24,1267.61,1282.4
2023-10-09 20:05:29,1576.85,1169.71
2023-10-09 20:15:10,460.23,294.17
2023-10-09 20:22:43,860.09,504.64
2023-10-09 20:27:37,535.84,453.52
2023-10-09 20:37:41,804.34,740.16
2023-10-09 20:39:45,1973.19,1513.45
2023-10-09 20:41:09,621.34,531.98
2023-10-09 20:42:35,1543.24,1360.33
2023-10-09 20:44:55,2003.18,1535.95
2023-10-09 20:46:22,1032.59,1046.09
2023-10-09 20:47:55,1182.65,971.88
2023-10-09 20:48:03,1948.8,1494.35
2023-10-09 20:48:35,1163.02,879.32
2023-10-09 20:50:38,1675.25,1157.02
2023-10-09 20:54:22,1183.65,933.12
2023-10-09 20:56:13,1309.48,1044.08
2023-10-09 20:57:41,1464.18,1066.64
2023-10-09 21:00:16,1659.52,1159.34
2023-10-09 21:03:46,1488.19,1404.25
2023-10-09 21:06:17,1412.08,1316.63
2023-10-09 21:14:48,1137.29,835.78
2023-10-09 21:15:25,1305.01,1131.62
2023-10-09 21:15:27,1838.12,1361.78
2023-10-09 21:16:01,1025.57,820.03
2023-10-09 21:17:09,1635.52,1199.51
2023-10-09 21:21:40,1586.28,965.49
2023-10-09 21:22:38,1056.45,933.91
2023-10-09 21:24:10,1401.31,1098.41
2023-10-09 21:27:57,1736.62,1290.6
2023-10-09 21:38:13,1742.93,1343.95
2023-10-09 21:43:29,548.05,359.75
2023-10-09 21:43:37,962.61,813.89
2023-10-09 21:44:05,960.6,745.31
2023-10-09 21:46:35,726.92,433.7
2023-10-09 21:48:46,1336.43,1114.21
2023-10-09 21:49:42,1189.93,1134.98
2023-10-09 21:52:32,802.72,713.22
2023-10-09 21:56:19,1037.78,605.68
2023-10-09 21:58:42,1757.95,1354.91
2023-10-09 21:59:39,1611.15,991.33
2023-10-09 22:04:17,1526.85,998.68
2023-10-09 22:13:30,1475.81,1074.34
2023-10-09 22:19:03,621.0,708.32
2023-10-09 22:19:10,1668.3,1137.52
2023-10-09 22:20:03,1866.32,1235.14
2023-10-09 22:21:56,1907.01,1511.75
2023-10-09 22:25:02,1341.46,1227.44
2023-10-09 22:33:19,1029.63,893.87
2023-10-09 22:34:17,1895.9,1354.43
2023-10-09 22:34:29,684.59,427.77
2023-10-09 22:34:47,597.23,524.65
2023-10-09 22:35:34,1077.34,852.99
2023-10-09 22:36:26,1494.97,756.19
2023-10-09 22:37:33,1171.38,1065.75
2023-10-09 22:39:28,1496.45,887.23
2023-10-09 22:44:22,1993.75,1232.45
2023-10-09 22:49:34,1313.8,893.71
2023-10-09 22:55:19,1794.83,1341.17
2023-10-09 22:59:29,1459.79,1292.59
2023-10-09 23:00:12,1804.56,881.05
2023-10-09 23:00:51,1618.1,1101.08
2023-10-09 23:02:23,797.9,861.84
2023-10-09 23:07:23,800.63,731.28
2023-10-09 23:12:40,1750.61,1427.33
2023-10-09 23:15:04,1753.91,1131.79
2023-10-09 23:33:54,900.07,812.76
2023-10-09 23:36:39,1011.82,995.18
2023-10-09 23:37:10,740.61,795.02
2023-10-09 23:38:10,597.51,392.7
2023-10-09 23:38:50,864.3,745.2
2023-10-09 23:43:37,1015.01,748.58
2023-10-09 23:44:00,978.26,788.79
2023-10-09 23:49:56,1273.69,1099.96
2023-10-09 23:53:08,1942.59,1172.87
2023-10-09 23:54:31,1937.05,1478.63
2023-10-10 00:05:07,1609.91,793.49
2023-10-10 00:19:11,944.76,690.01
2023-10-10 00:30:45,446.37,202.6
2023-10-10 00:34:31,685.17,475.72
2023-10-10 00:36:49,1843.75,1436.26
2023-10-10 00:37:08,601.46,422.74
2023-10-10 00:38:19,1766.65,1277.96
2023-10-10 00:39:48,1699.25,1422.57
2023-10-10 00:39:50,1754.01,1348.86
2023-10-10 00:42:25,596.99,646.86
2023-10-10 00:47:02,892.92,813.7
2023-10-10 00:47:21,1257.21,1029.37
2023-10-10 00:48:00,1113.54,675.06
2023-10-10 00:57:40,1474.95,1023.68
2023-10-10 01:00:57,859.23,787.46
2023-10-10 01:02:19,522.35,323.29
2023-10-10 01:03:54,1780.77,1446.76
2023-10-10 01:06:04,1980.47,1576.04
2023-10-10 01:10:07,1329.99,955.41
2023-10-10 01:12:06,1736.47,1297.51
2023-10-10 01:13:52,908.44,547.45
2023-10-10 01:15:56,674.44,804.02
2023-10-10 01:16:24,1585.18,1190.81
2023-10-10 01:19:18,1973.58,1508.86
2023-10-10 01:20:02,757.88,656.49
2023-10-10 01:21:29,1625.37,1227.76
2023-10-10 01:24:49,1580.45,1317.89
2023-10-10 01:33:25,1257.01,692.09
2023-10-10 01:35:50,1819.47,1225.53
2023-10-10 01:36:24,1060.34,916.88
2023-10-10 01:36:39,1158.23,1054.33
2023-10-10 01:37:50,1558.23,1406.78
2023-10-10 01:42:59,470.08,357.49
2023-10-10 01:47:15,1924.5,1402.74
2023-10-10 01:50:33,1974.52,1355.19
2023-10-10 01:51:30,1484.48,1212.93
2023-10-10 01:51:31,421.89,94.97
2023-10-10 01:51:37,1819.96,1444.37
2023-10-10 01:52:08,1042.82,656.12
2023-10-10 01:52:48,712.68,566.54
2023-10-10 01:53:59,1673.34,1211.22
2023-10-10 01:58:36,1950.34,1408.78
2023-10-10 01:59:10,463.57,277.18
2023-10-10 02:01:04,630.38,346.26
2023-10-10 02:03:46,1462.09,965.87
2023-10-10 02:06:22,833.54,693.9
2023-10-10 02:08:11,1858.29,1231.03
2023-10-10 02:09:56,1214.39,1057.23
2023-10-10 02:16:56,1958.49,1507.46
2023-10-10 02:17:53,1208.42,893.76
2023-10-10 02:19:35,1942.37,1489.77
2023-10-10 02:20:08,766.3,718.75
2023-10-10 02:20:59,1542.38,1054.27
2023-10-10 02:24:15,1113.59,1117.42
2023-10-10 02:30:03,526.19,446.79
2023-10-10 02:30:45,669.49,542.85
2023-10-10 02:35:25,660.0,536.76
2023-10-10 02:35:37,865.42,878.77
2023-10-10 02:40:09,510.06,312.69
2023-10-10 02:40:33,890.72,824.82
2023-10-10 02:41:38,1438.41,1157.09
2023-10-10 02:41:48,1011.89,1046.71
2023-10-10 02:42:26,1581.92,1060.98
2023-10-10 02:45:14,1614.07,1036.21
2023-10-10 02:45:20,1353.02,993.81
2023-10-10 02:45:23,1844.39,1215.73
2023-10-10 02:45:49,1081.38,1137.53
2023-10-10 02:45:52,1855.66,1529.13
2023-10-10 02:48:00,1453.76,857.65
2023-10-10 02:50:00,585.47,523.22
2023-10-10 02:51:13,689.8,768.27
2023-10-10 02:55:44,1705.77,1349.2
2023-10-10 02:56:53,1114.44,661.51
2023-10-10 02:57:24,1615.75,1014.78
2023-10-10 03:00:19,1398.13,1219.69
2023-10-10 03:01:09,1304.51,656.97
2023-10-10 03:01:32,557.34,363.36
2023-10-10 03:02:54,472.05,222.32
2023-10-10 03:05:18,1574.81,1118.59
2023-10-10 03:11:44,815.32,683.15
2023-10-10 03:13:23,1161.28,654.18
2023-10-10 03:14:11,1754.27,917.37
2023-10-10 03:16:40,1366.62,1075.37
2023-10-10 03:21:15,1757.98,1124.16
2023-10-10 03:28:40,1463.2,1286.35
2023-10-10 03:31:09,1424.62,979.5
2023-10-10 03:34:55,1355.75,1102.49
2023-10-10 03:39:21,803.94,675.49
2023-10-10 03:43:14,1788.69,1047.14
2023-10-10 03:45:34,436.81,186.34
2023-10-10 03:50:57,1194.17,1053.23
2023-10-10 03:53:10,666.03,661.78
2023-10-10 03:56:41,1509.75,1116.54
2023-10-10 03:57:10,1375.73,783.66
2023-10-10 04:01:41,516.47,587.79
2023-10-10 04:04:27,1941.85,1559.6
2023-10-10 04:05:50,1247.79,1043.68
2023-10-10 04:07:22,576.98,688.39
2023-10-10 04:08:25,1299.71,987.58
2023-10-10 04:12:46,1888.93,1371.89
2023-10-10 04:17:16,834.51,405.21
2023-10-10 04:19:16,1690.34,1035.55
2023-10-10 04:20:22,426.3,108.0
2023-10-10 04:22:47,461.8,225.87
2023-10-10 04:22:47,1320.32,1181.89
2023-10-10 04:25:01,1822.15,1276.23
2023-10-10 04:25:10,1600.98,1023.89
2023-10-10 04:27:17,1534.64,1297.76
2023-10-10 04:29:46,637.12,576.77
2023-10-10 04:31:53,598.25,851.22
2023-10-10 04:31:55,441.86,242.56
2023-10-10 04:35:40,698.42,652.5
2023-10-10 04:36:43,427.08,154.37
2023-10-10 04:36:51,631.0,511.43
2023-10-10 04:38:33,741.07,353.44
2023-10-10 04:41:45,1198.99,1073.98
2023-10-10 04:46:15,1419.03,1074.7
2023-10-10 04:50:14,1505.49,1121.26
2023-10-10 04:58:01,1665.81,1074.86
2023-10-10 04:59:44,1476.19,805.38
2023-10-10 05:00:36,684.68,444.88
2023-10-10 05:01:08,939.43,706.18
2023-10-10 05:02:26,1522.15,1010.43
2023-10-10 05:06:16,1704.97,1377.99
2023-10-10 05:13:13,1848.57,1242.73
2023-10-10 05:14:29,1404.41,943.2
2023-10-10 05:16:20,898.73,797.43
2023-10-10 05:18:16,1841.75,1109.23
2023-10-10 05:19:37,1883.4,1476.78
2023-10-10 05:20:15,699.64,577.22
2023-10-10 05:21:50,1146.12,865.68
2023-10-10 05:22:08,1564.31,1067.22
2023-10-10 05:25:23,1059.08,778.31
2023-10-10 05:26:25,1485.76,1086.83
2023-10-10 05:34:58,1931.17,1520.86
2023-10-10 05:41:42,1173.62,905.97
2023-10-10 05:46:21,727.65,634.63
2023-10-10 05:46:25,1454.37,1190.43
2023-10-10 05:47:33,1930.8,1487.15
2023-10-10 05:57:35,1556.02,1165.66
2023-10-10 05:59:16,1852.95,1270.96
2023-10-10 05:59:33,1178.81,826.91
2023-10-10 05:59:41,1553.69,856.62
2023-10-10 06:03:24,1167.06,919.81
2023-10-10 06:12:01,939.65,844.36
2023-10-10 06:12:40,1325.35,1156.9
2023-10-10 06:14:35,1679.07,1167.3
2023-10-10 06:16:22,1487.63,1010.22
2023-10-10 06:26:44,1130.71,908.16
2023-10-10 06:26:46,1581.32,1188.27
2023-10-10 06:29:47,492.97,359.29
2023-10-10 06:30:00,1165.98,999.55
2023-10-10 06:42:14,1472.18,1055.67
2023-10-10 06:43:01,809.83,589.52
2023-10-10 06:46:37,1894.64,1345.21
2023-10-10 06:48:24,698.98,443.12
2023-10-10 06:52:29,725.94,574.22
2023-10-10 06:54:54,1615.88,1191.56
2023-10-10 07:02:15,1832.0,1283.45
2023-10-10 07:11:00,503.13,360.35
2023-10-10 07:12:23,886.89,846.81
2023-10-10 07:15:23,1436.93,911.97
2023-10-10 07:17:31,1961.59,1422.24
2023-10-10 07:19:11,1976.4,1465.83
2023-10-10 07:19:51,1826.72,1208.45
2023-10-10 07:20:54,914.94,872.22
2023-10-10 07:24:51,930.38,874.67
2023-10-10 07:26:40,797.47,680.61
2023-10-10 07:29:30,1898.32,1302.33
2023-10-10 07:30:00,1852.67,1386.69
2023-10-10 07:30:43,1370.62,1211.42
2023-10-10 07:31:18,1574.35,1062.35
2023-10-10 07:32:02,607.26,533.16
2023-10-10 07:35:55,1823.25,1109.98
2023-10-10 07:37:12,1105.64,771.32
2023-10-10 07:44:29,1655.88,1250.31
2023-10-10 07:47:51,1710.98,1114.31
2023-10-10 07:49:21,1612.41,1246.21
2023-10-10 07:54:59,1196.89,1111.76
2023-10-10 07:59:59,1300.91,940.57
2023-10-10 08:04:18,730.38,455.41
2023-10-10 08:10:38,557.06,384.15
2023-10-10 08:13:46,614.5,533.55
2023-10-10 08:20:59,890.74,440.73
2023-10-10 08:26:23,1794.21,1355.56
2023-10-10 08:31:27,896.84,466.14
2023-10-10 08:31:39,1543.49,1268.58
2023-10-10 08:32:48,428.73,154.61
2023-10-10 08:37:14,438.38,511.48
2023-10-10 08:38:00,1521.11,1127.06
2023-10-10 08:40:27,1080.04,924.8
2023-10-10 08:44:29,1812.04,1366.5
2023-10-10 08:46:18,1316.27,1086.17
2023-10-10 08:47:38,769.12,458.95
2023-10-10 08:50:26,1888.28,1439.31
2023-10-10 08:53:55,1860.84,1349.13
2023-10-10 08:54:24,1574.44,968.79
2023-10-10 08:58:12,879.05,443.68
2023-10-10 09:12:08,1150.05,761.99
2023-10-10 09:14:17,1795.9,1449.6
2023-10-10 09:15:38,1973.16,1390.99
2023-10-10 09:18:18,1903.37,1278.43
2023-10-10 09:20:35,1142.65,758.23
2023-10-10 09:24:43,607.51,677.25
2023-10-10 09:31:55,1519.8,1356.81
2023-10-10 09:32:55,1856.64,1451.5
2023-10-10 09:39:24,1109.79,828.81
2023-10-10 09:42:14,1981.39,1546.47
2023-10-10 09:44:02,1064.45,1105.97
2023-10-10 09:46:12,936.37,547.27
2023-10-10 09:56:45,934.76,741.01
2023-10-10 09:58:43,757.63,790.6
2023-10-10 09:59:38,1973.7,1450.5
2023-10-10 10:00:34,1563.84,1134.61
2023-10-10 10:01:43,1472.51,1285.59
2023-10-10 10:01:45,1515.01,1122.58
2023-10-10 10:02:50,532.08,275.74
2023-10-10 10:08:20,1395.54,818.05
2023-10-10 10:13:17,1765.46,1361.08
2023-10-10 10:16:16,1645.03,1289.13
2023-10-10 10:17:01,1769.95,1156.05
2023-10-10 10:21:18,1189.24,653.37
2023-10-10 10:22:52,1411.43,949.95
2023-10-10 10:24:56,1000.5,568.32
2023-10-10 10:26:08,1700.74,1215.03
2023-10-10 10:26:26,1978.55,1421.41
2023-10-10 10:33:35,1383.56,1095.53
2023-10-10 10:42:24,1447.66,824.69
2023-10-10 10:45:40,1567.85,1185.97
2023-10-10 10:45:41,1921.88,1538.95
2023-10-10 10:55:07,1727.53,1384.58
2023-10-10 11:04:15,1575.34,1142.02
2023-10-10 11:04:23,1587.85,903.3
2023-10-10 11:07:48,1289.31,928.82
2023-10-10 11:09:21,1928.42,1417.74
2023-10-10 11:11:15,1140.32,710.49
2023-10-10 11:13:10,1171.92,815.41
2023-10-10 11:21:39,1992.34,1527.38
2023-10-10 11:24:33,1398.62,923.78
2023-10-10 11:25:46,1097.4,1031.76
2023-10-10 11:30:16,1233.68,647.05
2023-10-10 11:30:42,869.31,1214.47
2023-10-10 11:32:41,1017.8,1014.51
2023-10-10 11:34:30,1068.32,855.53
2023-10-10 11:35:44,611.14,421.48
2023-10-10 11:38:33,1123.11,1029.46
2023-10-10 11:39:22,1542.44,1162.87
2023-10-10 11:45:18,1460.19,1195.82
2023-10-10 11:45:47,728.07,602.08
2023-10-10 11:47:15,439.2,159.28
2023-10-10 11:52:13,838.07,887.85
2023-10-10 11:52:36,1012.16,638.44
2023-10-10 12:01:55,1294.88,860.27
2023-10-10 12:03:37,857.56,484.63
2023-10-10 12:04:38,1712.26,1024.75
2023-10-10 12:06:05,1280.18,1039.2
2023-10-10 12:10:26,902.79,690.9
2023-10-10 12:15:47,1464.32,1161.66
2023-10-10 12:16:57,1958.28,1478.45
2023-10-10 12:19:59,1810.63,1339.53
2023-10-10 12:21:26,820.65,542.63
2023-10-10 12:22:42,1512.3,971.02
2023-10-10 12:31:13,1024.89,1005.89
2023-10-10 12:33:13,875.1,474.69
2023-10-10 12:35:13,1338.4,891.81
2023-10-10 12:37:31,1114.32,718.48
2023-10-10 12:39:56,1702.3,1487.09
2023-10-10 12:40:49,935.64,1128.99
2023-10-10 12:44:11,1861.57,1478.68
2023-10-10 12:49:46,910.32,575.96
2023-10-10 12:50:23,600.48,446.85
2023-10-10 12:50:58,1588.11,1104.45
2023-10-10 12:53:29,1593.16,892.62
2023-10-10 12:53:43,435.54,236.39
2023-10-10 12:55:45,994.48,1106.78
2023-10-10 13:02:49,1548.43,1210.86
2023-10-10 13:07:27,1659.92,1317.52
2023-10-10 13:07:52,1982.52,1539.46
2023-10-10 13:08:11,1335.81,1127.05
2023-10-10 13:09:08,1672.97,992.03
2023-10-10 13:09:39,909.05,668.57
2023-10-10 13:11:50,816.56,532.72
2023-10-10 13:13:11,1999.25,1604.02
2023-10-10 13:13:53,1316.55,959.21
2023-10-10 13:14:14,1303.5,1182.52
2023-10-10 13:18:02,1503.37,976.72
2023-10-10 13:19:49,1475.98,1169.48
2023-10-10 13:20:01,1811.25,1172.01
2023-10-10 13:21:10,893.14,760.02
2023-10-10 13:23:13,640.53,559.2
2023-10-10 13:28:56,1237.34,912.08
2023-10-10 13:33:06,1731.9,1152.0
2023-10-10 13:39:50,1876.61,1129.93
2023-10-10 13:44:47,1942.26,1603.06
2023-10-10 13:51:23,1731.05,1209.26
2023-10-10 14:00:42,603.42,509.96
2023-10-10 14:01:20,1841.05,1477.97
2023-10-10 14:07:00,929.36,714.86
2023-10-10 14:12:38,1153.2,801.83
2023-10-10 14:21:11,828.39,688.99
2023-10-10 14:25:14,466.13,124.05
2023-10-10 14:25:44,1122.43,1143.77
2023-10-10 14:26:41,894.18,659.53
2023-10-10 14:26:42,867.51,599.14
2023-10-10 14:29:39,879.34,930.8
2023-10-10 14:32:00,1952.11,1391.93
2023-10-10 14:37:06,1255.21,642.12
2023-10-10 14:37:25,433.8,168.83
2023-10-10 14:39:02,1181.13,847.65
2023-10-10 14:40:59,1913.23,1357.64
2023-10-10 14:44:24,1110.01,747.12
2023-10-10 15:00:57,1518.44,767.53
2023-10-10 15:01:54,1330.38,868.25
2023-10-10 15:02:48,1224.43,962.85
2023-10-10 15:10:40,1376.29,1077.03
2023-10-10 15:19:14,1373.86,1030.22
2023-10-10 15:21:12,1271.6,679.73
2023-10-10 15:23:21,1948.84,1412.55
2023-10-10 15:29:01,1783.49,1294.0
2023-10-10 15:29:13,790.78,930.69
2023-10-10 15:30:29,1529.29,1281.82
2023-10-10 15:31:22,888.4,619.58
2023-10-10 15:31:29,1848.84,1129.03
2023-10-10 15:34:12,1669.4,1346.15
2023-10-10 15:35:17,1519.97,1185.15
2023-10-10 15:39:17,2000.45,1509.27
2023-10-10 15:40:17,1512.19,1266.64
2023-10-10 15:44:59,807.44,883.21
2023-10-10 15:47:41,1566.41,1194.86
2023-10-10 15:48:04,569.99,556.91
2023-10-10 15:52:20,1613.91,1440.8
2023-10-10 15:53:15,1968.37,1498.11
2023-10-10 15:53:43,835.61,596.49
2023-10-10 15:56:18,990.93,878.35
2023-10-10 16:00:31,859.99,479.25
2023-10-10 16:01:54,1428.96,1174.09
2023-10-10 16:02:17,1406.84,1106.93
2023-10-10 16:05:57,1016.72,766.47
2023-10-10 16:06:38,1811.45,1400.7
2023-10-10 16:17:05,1963.41,1526.88
2023-10-10 16:17:42,1135.52,565.72
2023-10-10 16:20:56,1834.07,1099.96
2023-10-10 16:23:48,447.0,370.68
2023-10-10 16:24:48,1232.78,824.12
2023-10-10 16:29:09,1545.05,868.83
2023-10-10 16:35:30,1415.24,1023.82
2023-10-10 16:35:56,912.55,993.55
2023-10-10 16:38:12,1756.55,1006.74
2023-10-10 16:39:25,1449.96,1055.04
2023-10-10 16:39:47,1904.19,1497.33
2023-10-10 16:40:34,1349.07,966.43
2023-10-10 16:45:26,1354.77,1126.91
2023-10-10 16:46:50,501.89,354.0
2023-10-10 16:49:47,1280.12,970.62
2023-10-10 16:50:23,637.42,575.12
2023-10-10 16:53:14,594.9,365.32
2023-10-10 16:57:55,1059.23,763.02
2023-10-10 17:01:00,1586.66,1227.16
2023-10-10 17:05:19,895.43,683.86
2023-10-10 17:09:11,1736.77,1086.04
2023-10-10 17:17:31,1063.65,507.96
2023-10-10 17:17:32,1698.15,1273.34
2023-10-10 17:17:33,1462.85,1045.03
2023-10-10 17:21:45,911.76,845.13
2023-10-10 17:24:17,1723.94,1291.11
2023-10-10 17:24:37,630.04,730.46
2023-10-10 17:25:54,471.89,267.43
2023-10-10 17:26:58,1446.97,1199.32
2023-10-10 17:33:32,1326.23,1153.07
2023-10-10 17:38:09,1654.26,1280.04
2023-10-10 17:46:45,1097.22,1095.49
2023-10-10 17:49:13,1303.04,878.13
2023-10-10 17:49:55,1330.53,1053.12
2023-10-10 17:53:41,1825.58,1369.42
2023-10-10 17:55:12,1411.52,884.79
2023-10-10 17:55:28,813.36,991.39
2023-10-10 17:55:38,1329.05,982.25
2023-10-10 17:56:34,1186.39,640.56
2023-10-10 18:00:08,1353.92,1031.78
2023-10-10 18:01:25,1354.73,747.95
2023-10-10 18:04:59,1489.82,1086.66
2023-10-10 18:06:06,432.25,185.52
2023-10-10 18:06:45,936.37,997.63
2023-10-10 18:07:23,1989.54,1497.33
2023-10-10 18:08:40,1919.2,1527.48
2023-10-10 18:12:17,1597.96,1322.49
2023-10-10 18:14:45,1507.32,823.94
2023-10-10 18:17:09,948.3,956.73
2023-10-10 18:17:39,1524.29,987.75
2023-10-10 18:22:48,1388.24,1017.73
2023-10-10 18:23:07,1979.26,1308.73
2023-10-10 18:23:29,1886.14,1240.84
2023-10-10 18:24:55,1957.38,1420.14
2023-10-10 18:28:34,645.92,451.6
2023-10-10 18:32:35,1205.11,883.97
2023-10-10 18:36:35,1159.31,877.77
2023-10-10 18:40:22,2003.17,1629.36
2023-10-10 18:42:10,1114.83,957.16
2023-10-10 18:48:14,1421.82,1017.62
2023-10-10 18:48:22,834.75,613.5
2023-10-10 18:49:54,1986.87,1566.24
2023-10-10 18:50:14,909.67,884.27
2023-10-10 18:51:15,1965.98,1498.99
2023-10-10 18:54:12,656.36,585.65
2023-10-10 18:59:02,1625.77,1218.73
2023-10-10 19:01:28,642.56,373.31
2023-10-10 19:01:35,1827.9,1401.19
2023-10-10 19:03:03,1792.67,1390.36
2023-10-10 19:10:27,655.29,525.08
2023-10-10 19:21:01,724.05,921.67
2023-10-10 19:22:15,642.66,560.43
2023-10-10 19:23:13,814.0,732.9
2023-10-10 19:23:14,1619.29,1216.84
2023-10-10 19:23:59,1976.25,1346.33
2023-10-10 19:25:36,1271.99,955.05
2023-10-10 19:25:57,1526.17,1031.7
2023-10-10 19:26:00,1999.33,1535.01
2023-10-10 19:46:09,909.67,963.65
2023-10-10 19:46:25,1826.89,1361.27
2023-10-10 19:47:43,1770.97,1090.32
2023-10-10 19:49:38,1871.93,1264.56
2023-10-10 19:57:23,918.8,608.03
2023-10-10 20:02:02,1248.85,1059.35
2023-10-10 20:06:45,1811.73,1325.31
2023-10-10 20:12:13,1260.49,1069.22
2023-10-10 20:12:21,1687.48,1050.93
2023-10-10 20:15:00,1414.53,1095.98
2023-10-10 20:16:36,1874.27,1219.3
2023-10-10 20:21:01,1618.81,1041.21
2023-10-10 20:24:52,1002.99,867.12
2023-10-10 20:29:59,1703.26,1130.74
2023-10-10 20:30:48,1529.41,1382.86
2023-10-10 20:31:07,1277.88,1070.97
2023-10-10 20:35:15,1458.32,833.45
2023-10-10 20:41:22,604.67,553.58
2023-10-10 20:46:08,653.31,502.47
2023-10-10 20:46:10,1335.21,1037.44
2023-10-10 20:54:43,926.06,605.25
2023-10-10 21:02:54,1615.41,1236.83
2023-10-10 21:06:06,1265.73,958.47
2023-10-10 21:09:51,999.08,689.21
2023-10-10 21:11:55,731.37,589.16
2023-10-10 21:17:06,886.73,954.55
2023-10-10 21:19:44,1585.84,940.76
2023-10-10 21:21:18,1990.64,1559.04
2023-10-10 21:22:36,859.41,478.11
2023-10-10 21:31:31,1622.05,1337.57
2023-10-10 21:31:54,487.46,356.78
2023-10-10 21:32:52,1954.44,1488.43
2023-10-10 21:33:27,1220.17,799.66
2023-10-10 21:40:27,1048.99,1083.5
2023-10-10 21:43:27,1178.02,726.38
2023-10-10 21:47:47,1577.72,1119.3
2023-10-10 21:51:17,748.12,667.6
2023-10-10 21:51:43,1027.59,905.15
2023-10-10 21:52:40,1934.33,1580.14
2023-10-10 21:59:40,1057.98,728.27
2023-10-10 22:00:18,1283.49,1148.09
2023-10-10 22:15:00,1484.56,706.53
2023-10-10 22:16:51,1946.62,1608.08
2023-10-10 22:18:11,832.46,676.14
2023-10-10 22:19:13,1902.03,1268.41
2023-10-10 22:20:21,1102.22,445.93
2023-10-10 22:21:20,610.83,365.66
2023-10-10 22:25:25,1229.4,1290.74
2023-10-10 22:32:08,1859.97,1263.9
